recno,TYCID1,TYCID2,TYCID3,RA_J2000,DE_J2000,pmRA,pmDE,BT,VT,V,BV,HD,HIP,Plx,indexcandidate,hyades
4394,63,90,1,3.44786,6.17897,-37.2,-53.7,11.186,10.528,10.469,0.559,NULL,NULL,0,316,0
4395,63,93,1,3.46791,7.39163,-6.7,-23.5,11.312,10.517,10.445,0.676,NULL,NULL,0,317,0
4396,63,136,1,3.36558,5.91874,14.6,-11.5,11.583,10.999,10.946,0.496,NULL,NULL,0,318,0
4397,63,171,1,3.44236,6.04486,-41.9,-27.2,10.444,9.688,9.62,0.643,NULL,NULL,0,319,0
4399,63,205,1,3.49519,7.38329,7.2,12.7,9.806,9.447,9.415,0.305,21631,NULL,0,321,0
4401,63,350,1,3.43172,7.49716,10.4,-7,11.111,9.682,9.553,1.215,NULL,NULL,0,323,0
4402,63,380,1,3.37057,5.41818,-1.3,-5.9,11.509,10.79,10.725,0.611,NULL,NULL,0,324,0
4403,63,409,1,3.43432,6.16328,1.2,-30.3,11.565,10.929,10.872,0.541,NULL,NULL,0,325,0
4404,63,411,1,3.35272,5.37763,4,6.6,11.448,10.528,10.445,0.782,NULL,NULL,0,326,0
4405,63,415,1,3.46609,7.25505,31.2,-25.1,10.484,9.929,9.879,0.472,NULL,NULL,0,327,0
4406,63,436,1,3.38569,6.38048,119.4,-72,10.99,10.138,10.061,0.724,NULL,NULL,0,328,0
4407,63,489,1,3.46399,7.22083,26.3,-14.7,11.774,10.262,10.126,1.285,NULL,NULL,0,329,0
4408,63,588,1,3.4912,5.87565,62.9,-50.4,10.196,9.566,9.509,0.535,NULL,NULL,0,330,0
4409,63,593,1,3.34567,6.74989,13.5,4.9,11.721,10.076,9.928,1.398,NULL,NULL,0,331,0
4411,63,667,1,3.46022,6.1405,-1.2,6.1,11.097,10.546,10.496,0.468,NULL,NULL,0,333,0
4414,63,726,1,3.42885,6.84048,14.5,-16.5,11.344,9.901,9.771,1.227,NULL,NULL,0,336,0
4415,63,748,1,3.44351,5.48873,-1.1,-5.1,9.601,9.304,9.277,0.252,21336,NULL,0,337,0
4418,63,909,1,3.35275,5.38074,-24.5,-25,12.218,10.674,10.535,1.312,NULL,NULL,0,340,0
4419,63,967,1,3.45321,6.72177,24.2,16.1,11.275,10.573,10.51,0.597,NULL,NULL,0,341,0
4420,63,1024,1,3.47259,6.97685,6.2,-5.3,11.723,11.141,11.089,0.495,NULL,NULL,0,342,0
4421,63,1025,1,3.46832,6.24801,9.2,-6.7,11.505,11.087,11.049,0.355,NULL,NULL,0,343,0
4424,63,1149,1,3.41702,6.03102,3.3,3,10.397,9.907,9.863,0.417,NULL,NULL,0,346,0
4425,63,1157,1,3.47291,5.40009,31.5,-28.6,10.863,10.149,10.085,0.607,NULL,NULL,0,347,0
4427,63,1226,1,3.39037,5.54472,24.2,-18.9,11.979,9.922,9.737,1.748,NULL,NULL,0,349,0
4428,63,1305,1,3.41674,5.61765,55.4,1.1,11.175,10.174,10.084,0.851,NULL,NULL,0,350,0
4429,63,1380,1,3.49357,5.92315,16.4,-16.9,10.24,9.209,9.116,0.876,NULL,NULL,0,351,0
4430,63,1384,1,3.40301,5.92105,-5,-2.9,11.723,11.409,11.381,0.267,NULL,NULL,0,352,0
4432,63,1425,1,3.39697,6.43545,-31.3,4.9,11.513,10.672,10.596,0.715,NULL,NULL,0,354,0
4433,63,1454,1,3.49495,6.61581,3.7,-22.6,11.299,10.66,10.602,0.543,NULL,NULL,0,355,0
4435,63,1476,1,3.35232,5.92326,-20.2,-32.2,11.661,10.975,10.913,0.583,NULL,NULL,0,357,0
4650,67,555,1,3.51362,4.56115,-3.1,14.5,11.857,11.376,11.333,0.409,NULL,NULL,0,358,0
4651,67,559,1,3.51697,4.05647,19.3,-30.9,10.899,10.165,10.099,0.624,NULL,NULL,0,359,0
4653,67,608,1,3.51563,4.6656,1.8,4.6,11.746,11.165,11.113,0.494,NULL,NULL,0,361,0
4654,67,618,1,3.53127,4.28912,2.5,-5.2,11.687,11.094,11.041,0.504,NULL,NULL,0,362,0
4655,67,626,1,3.50695,4.13824,31.5,-5.8,11.578,10.552,10.46,0.872,NULL,NULL,0,363,0
4656,67,647,1,3.51154,4.73749,-7.4,-25.6,11.51,9.9,9.755,1.369,NULL,NULL,0,364,0
4657,67,651,1,3.5156,4.03142,11.4,8.2,11.667,10.735,10.651,0.792,NULL,NULL,0,365,0
4658,67,672,1,3.53329,4.98656,-8.1,0.7,11.938,11.331,11.276,0.516,NULL,NULL,0,366,0
4659,67,675,1,3.53703,4.32392,14.3,3.6,11.418,11.063,11.031,0.302,NULL,NULL,0,367,0
4664,67,869,1,3.65845,4.79465,3,-1.5,11.569,10.991,10.939,0.491,NULL,NULL,0,371,0
4665,67,874,1,3.60488,4.83267,57.7,-19.1,11.488,10.366,10.265,0.954,NULL,NULL,0,372,0
4666,67,888,1,3.55323,4.67035,-12,-10.1,9.574,9.081,9.037,0.419,22032,NULL,0,373,0
4669,67,902,1,3.60925,3.66882,10.4,-17.7,11.483,9.887,9.743,1.357,NULL,NULL,0,376,0
4670,67,903,1,3.54302,3.93453,55.9,5.5,11.426,10.452,10.364,0.828,NULL,NULL,0,377,0
4671,67,905,1,3.66137,4.41504,-33.9,39.9,11.336,10.783,10.733,0.47,NULL,NULL,0,378,0
4672,67,929,1,3.62555,3.68193,12.7,-10.6,11.782,9.993,9.832,1.521,NULL,NULL,0,379,0
4673,67,938,1,3.64594,4.02498,-13.1,-47.7,11.765,10.786,10.698,0.832,NULL,NULL,0,380,0
4674,67,945,1,3.61951,4.01569,20.4,-3.1,10.001,9.507,9.463,0.42,22501,NULL,0,381,0
4675,67,946,1,3.55341,3.91322,5.2,8.9,11.429,10.87,10.82,0.475,NULL,NULL,0,382,0
4677,67,1057,1,3.54756,3.953,2.8,-21.3,12.176,10.632,10.493,1.312,NULL,NULL,0,384,0
4678,67,1091,1,3.62275,4.88531,64.9,-40.8,10.487,9.779,9.715,0.602,NULL,NULL,0,385,0
4679,67,1099,1,3.64272,4.07582,10.5,8.9,10.201,9.387,9.314,0.692,22638,NULL,0,386,0
4680,67,1109,1,3.64963,3.65448,17.6,3.2,12.321,10.965,10.843,1.153,NULL,NULL,0,387,0
4681,67,1123,1,3.59659,4.21735,9.8,2,11.177,10.659,10.612,0.44,NULL,NULL,0,388,0
4682,67,1138,1,3.58207,4.05964,44.2,-60.1,11.472,10.661,10.588,0.689,NULL,NULL,0,389,0
4683,67,1156,1,3.61947,4.9046,-1,0.5,11.716,10.091,9.945,1.381,NULL,NULL,0,390,0
4684,67,1183,1,3.57185,3.98655,-9.3,12.4,10.753,10.498,10.475,0.217,NULL,NULL,0,391,0
4686,67,1265,1,3.59294,3.90655,-8,-13.1,10.15,9.738,9.701,0.35,22311,NULL,0,392,0
4687,67,1359,1,3.56654,3.99578,45.1,-24.9,10.324,9.843,9.8,0.409,NULL,NULL,0,393,0
4688,67,1399,1,3.59119,3.51305,46.1,5.6,9.829,9.377,9.336,0.384,22295,NULL,0,394,0
4689,67,1422,1,3.65026,3.5403,31.6,1.1,10.399,8.941,8.81,1.239,22685,NULL,0,395,0
4690,67,1453,1,3.58262,4.81125,0,-2.4,10.677,10.491,10.474,0.158,NULL,NULL,0,396,0
4691,67,1459,1,3.57056,4.19616,-25.2,-12.8,10.487,9.887,9.833,0.51,NULL,NULL,0,397,0
4692,67,1465,1,3.55407,4.14379,-13.5,-20.1,10.508,9.997,9.951,0.434,22033,NULL,0,398,0
4693,67,1493,1,3.65676,3.54716,-2.3,10.9,10.105,8.084,7.902,1.718,22724,NULL,0,399,0
4694,67,1546,1,3.65818,4.84033,12.6,-11.3,11.667,11.031,10.974,0.541,NULL,NULL,0,400,0
4695,67,1571,1,3.65727,3.53697,13,-15.3,11.645,11.033,10.978,0.52,NULL,NULL,0,401,0
4697,67,1607,1,3.58038,3.68403,-19.4,-39.3,11.569,10.946,10.89,0.53,NULL,NULL,0,402,0
4698,67,1626,1,3.53953,4.47225,-6.5,-0.9,12.099,10.922,10.816,1,NULL,NULL,0,403,0
4699,67,1643,1,3.5741,4.70686,1.5,-6.6,11.459,11.279,11.263,0.153,NULL,NULL,0,404,0
4701,67,1682,1,3.61331,3.44205,6,-29.7,11.557,11.109,11.069,0.381,NULL,NULL,0,406,0
4702,67,1702,1,3.54035,4.39654,-13,0.8,11.12,9.344,9.184,1.51,21947,NULL,0,407,0
4703,67,1723,1,3.66393,4.58726,-16.9,-11.3,12.031,11.468,11.417,0.479,NULL,NULL,0,408,0
4706,67,1754,1,3.55406,4.14562,-14.3,-21.1,10.914,10.347,10.296,0.482,NULL,NULL,0,410,0
4728,68,455,1,3.67236,4.92002,40.4,-34.8,10.03,9.454,9.402,0.49,22852,NULL,0,411,0
4729,68,477,1,3.68371,3.70805,33.5,6,10.439,9.816,9.76,0.53,NULL,NULL,0,412,0
4730,68,495,1,3.70178,4.99326,100.8,-12.7,11.431,10.586,10.51,0.718,NULL,NULL,0,413,0
4731,68,529,1,3.71603,4.267,8.2,-1.2,11.426,10.103,9.984,1.125,NULL,NULL,0,414,0
4732,68,601,1,3.67965,4.33744,-1.8,-23.2,10.508,9.765,9.698,0.632,NULL,NULL,0,415,0
4733,68,664,1,3.70371,3.43233,-2.9,-41.8,9.399,8.124,8.009,1.084,23053,NULL,0,416,0
4734,68,754,1,3.68012,4.31706,25,-10.9,8.784,8.538,8.516,0.209,22903,NULL,0,417,0
4736,68,801,1,3.73176,3.44635,123.7,36.7,10.098,9.049,8.955,0.892,23261,NULL,0,419,1
4737,68,803,1,3.7277,4.21266,19.9,-12.6,9.366,9.067,9.04,0.254,23248,NULL,0,420,0
4739,68,836,1,3.70867,3.93765,16,3,10.777,10.33,10.29,0.38,NULL,NULL,0,422,0
4740,68,847,1,3.68832,4.54937,21.9,-33,11.18,10.544,10.487,0.541,NULL,NULL,0,423,0
4743,68,902,1,3.74183,3.44398,5.5,-25,11.271,9.419,9.252,1.574,NULL,NULL,0,426,0
4744,68,935,1,3.67788,4.70818,17.9,4.1,10.106,9.816,9.79,0.246,NULL,NULL,0,427,0
4745,68,951,1,3.7343,3.58358,-5.5,2.7,11.383,9.578,9.416,1.534,NULL,NULL,0,428,0
4746,68,994,1,3.68822,4.63332,-0.7,0.4,11.597,9.433,9.238,1.839,NULL,NULL,0,429,0
4747,68,1040,1,3.68335,3.57857,110.2,17.3,9.795,9.128,9.068,0.567,22917,NULL,0,430,0
4749,68,1155,1,3.75728,4.68798,-9.1,6.7,11.596,10.138,10.007,1.239,NULL,NULL,0,432,0
4750,68,1167,1,3.82709,4.65651,3.2,-12.7,11.745,9.976,9.817,1.504,NULL,NULL,0,433,0
4752,68,1200,1,3.8329,3.52656,8,-12.6,10.91,10.356,10.306,0.471,NULL,NULL,0,434,0
4753,68,1245,1,3.76057,4.59325,-10.7,-52.5,10.38,8.993,8.868,1.179,NULL,NULL,0,435,0
4756,68,1330,1,3.82756,3.73013,-3.3,-22.8,10.568,9.936,9.879,0.537,NULL,NULL,0,438,0
4758,68,1463,1,3.76692,4.56974,44.1,-47.2,11.282,10.13,10.026,0.979,NULL,NULL,0,440,0
4776,69,335,1,3.9953,4.53901,24,-2.3,11.536,10.125,9.998,1.199,NULL,NULL,0,441,0
4777,69,345,1,3.94498,4.66093,5.7,16,11.906,10.03,9.861,1.595,NULL,NULL,0,442,0
4778,69,358,1,3.92083,4.28867,-16.5,-16.3,9.953,9.389,9.338,0.479,NULL,NULL,0,443,0
4779,69,362,1,3.98776,4.78168,8.7,6.9,11.12,9.913,9.804,1.026,NULL,NULL,0,444,0
4780,69,364,1,3.92023,4.24334,-42,55,11.657,11.028,10.971,0.535,NULL,NULL,0,445,0
4781,69,392,1,3.97072,4.18252,-8.6,-6.9,12.09,10.479,10.334,1.369,NULL,NULL,0,446,0
4782,69,393,1,3.91368,4.76834,41.7,-26.8,11.322,10.904,10.866,0.355,NULL,NULL,0,447,0
4785,69,484,1,3.95677,4.88918,-5.2,0.8,10.324,9.783,9.734,0.46,NULL,NULL,0,450,0
4786,69,488,1,3.98233,4.85598,-3,-8.6,11.154,10.619,10.571,0.455,NULL,NULL,0,451,0
4791,69,539,1,3.97851,3.52556,20.6,-9.4,9.758,8.388,8.265,1.165,25035,NULL,0,454,0
4792,69,541,1,3.94325,4.08123,4.2,-33.6,9.694,9.081,9.026,0.521,24791,NULL,0,455,0
4793,69,544,1,3.95404,4.30187,-7.2,-31,11.499,9.883,9.738,1.374,NULL,NULL,0,456,0
4794,69,552,1,3.99396,3.44521,-11.4,-5.1,10.365,9.904,9.863,0.392,NULL,NULL,0,457,0
4795,69,553,1,3.91571,3.59092,-5.1,-28.7,11.579,10.155,10.027,1.21,NULL,NULL,0,458,0
4798,69,616,1,3.96842,3.42304,-6,1.8,11.457,10.86,10.806,0.507,NULL,NULL,0,460,0
4799,69,633,1,3.9515,4.23626,-19.3,-8.3,11.378,10.787,10.734,0.502,NULL,NULL,0,461,0
4802,69,727,1,3.91032,3.87376,7,-5,11.879,11.046,10.971,0.708,NULL,NULL,0,463,0
4804,69,806,1,3.88945,4.69174,-0.6,4.1,11.769,10.259,10.123,1.284,NULL,NULL,0,465,0
4805,69,851,1,3.85785,4.72368,12.9,-13.4,11.937,10.518,10.39,1.206,NULL,NULL,0,466,0
4806,69,863,1,3.88418,4.56913,-20.6,-22.2,11.636,11.006,10.949,0.535,NULL,NULL,0,467,0
4807,69,911,1,3.91201,3.41484,1.6,-8.8,12.286,10.966,10.847,1.122,NULL,NULL,0,468,0
4808,69,945,1,3.87414,3.85515,-5.4,-5.4,11.968,10.69,10.575,1.086,NULL,NULL,0,469,0
4809,69,1091,1,3.86251,4.20862,13.6,8.1,11.787,10.24,10.101,1.315,NULL,NULL,0,470,0
4810,69,1128,1,3.84354,4.05967,27.3,-18.2,11.461,11.16,11.133,0.256,NULL,NULL,0,471,0
4811,69,1144,1,3.91331,3.96504,-2.1,-8.3,11.429,9.696,9.54,1.473,NULL,NULL,0,472,0
4812,69,1190,1,3.84856,4.4335,13.2,18,10.994,10.287,10.223,0.601,NULL,NULL,0,473,0
4814,70,7,1,3.52318,6.98178,29.1,-29.2,10.102,9.507,9.453,0.506,21821,NULL,0,474,0
4815,70,28,1,3.52832,7.12963,15.3,-33.8,11.092,10.441,10.382,0.553,NULL,NULL,0,475,0
4816,70,41,1,3.52819,5.87902,13,-5.6,11.334,10.186,10.083,0.976,NULL,NULL,0,476,0
4820,70,241,1,3.53201,7.46807,42.9,-20.7,11.798,10.467,10.347,1.131,NULL,NULL,0,480,0
4821,70,258,1,3.52237,6.82497,4.2,8.3,11.642,10.153,10.019,1.266,NULL,NULL,0,481,0
4822,70,275,1,3.53215,6.90527,-6.4,-4.1,10.788,10.229,10.179,0.475,NULL,NULL,0,482,0
4824,70,336,1,3.55241,5.25067,94.3,46.2,11.402,10.753,10.695,0.552,NULL,NULL,0,484,0
4825,70,384,1,3.5522,5.00223,9.5,-15.8,11.665,10.639,10.547,0.872,NULL,NULL,0,485,0
4826,70,394,1,3.55158,5.4582,67.2,-54.2,10.164,9.463,9.4,0.596,22018,NULL,0,486,0
4827,70,418,1,3.57793,5.34603,-20.3,-19.8,8.459,8.109,8.078,0.298,22198,NULL,0,487,0
4828,70,420,1,3.60834,6.2474,-3.3,-14.9,10.892,10.111,10.041,0.664,NULL,NULL,0,488,0
4829,70,438,1,3.60486,6.31525,-5.7,-20.5,11.146,10.471,10.41,0.574,NULL,NULL,0,489,0
4830,70,440,1,3.5996,6.02367,4.8,-5.3,11.298,10.725,10.673,0.487,NULL,NULL,0,490,0
4831,70,447,1,3.6327,5.47588,-2.5,-29.4,11.605,10.861,10.794,0.632,NULL,NULL,0,491,0
4832,70,449,1,3.66149,6.46559,-9.5,-7.9,9.584,9.276,9.248,0.262,22753,NULL,0,492,0
4833,70,458,1,3.66156,5.91683,-0.1,-0.4,11.019,10.575,10.535,0.377,NULL,NULL,0,493,0
4834,70,495,1,3.6434,6.41932,2.5,-27.4,11.695,9.584,9.394,1.794,NULL,NULL,0,494,0
4835,70,502,1,3.57988,5.11527,16.7,18.3,11.578,10.334,10.222,1.057,NULL,NULL,0,495,0
4837,70,597,1,3.55801,6.35179,8.2,-45.9,10.652,9.212,9.082,1.224,22046,NULL,0,497,0
4838,70,608,1,3.63261,5.48846,1.4,-2.1,11.253,10.133,10.032,0.952,NULL,NULL,0,498,0
4839,70,621,1,3.60376,6.22797,7.5,-12.1,11.191,10.577,10.522,0.522,NULL,NULL,0,499,0
4840,70,671,1,3.56907,5.83715,-46.1,-118.8,11.099,10.153,10.068,0.804,NULL,NULL,0,500,0
4842,70,730,1,3.59589,6.28789,4.2,-9.7,10.812,10.431,10.397,0.324,NULL,NULL,0,502,0
4844,70,819,1,3.61395,6.41401,67.6,-39.6,10.893,9.929,9.842,0.819,NULL,NULL,0,504,0
4845,70,829,1,3.59168,6.02011,0.4,-7.1,12.021,9.962,9.777,1.75,NULL,NULL,0,505,0
4846,70,851,1,3.61707,5.70867,0.5,-10.1,11.621,11.146,11.103,0.404,NULL,NULL,0,506,0
4847,70,866,1,3.62583,5.43545,-6.5,-11.9,11.364,9.83,9.692,1.304,NULL,NULL,0,507,0
4848,70,946,1,3.56811,5.30091,1.1,10,11.672,10.148,10.011,1.295,NULL,NULL,0,508,0
4849,70,963,1,3.58376,5.05883,-3.5,-8.5,11.78,10.473,10.355,1.111,NULL,NULL,0,509,0
4850,70,971,1,3.59181,6.4106,-4.8,-9.4,8.864,8.737,8.726,0.108,22294,NULL,0,510,0
4851,70,979,1,3.53916,6.33287,31,-22.3,11.363,10.752,10.697,0.519,NULL,NULL,0,511,0
4852,70,990,1,3.60819,5.34924,9.2,-45.4,10.77,9.627,9.524,0.972,NULL,NULL,0,512,0
4855,70,1068,1,3.58534,6.00628,74,-34.4,11.63,10.915,10.851,0.608,NULL,NULL,0,515,0
4856,70,1108,1,3.58983,5.796,24.5,-2.1,11.853,11.182,11.122,0.57,NULL,NULL,0,516,0
4857,70,1158,1,3.54694,5.23332,-21.7,32.3,10.867,10.374,10.33,0.419,NULL,NULL,0,517,0
4858,70,1164,1,3.55538,5,24.6,-31.4,10.475,9.893,9.841,0.495,NULL,NULL,0,518,0
4859,70,1175,1,3.60953,7.43874,-28.6,-17.2,11.531,10.79,10.723,0.63,NULL,NULL,0,519,0
4860,70,1199,1,3.66402,6.79393,8.1,-1.8,10.646,8.617,8.434,1.725,22768,NULL,0,520,0
4861,70,1208,1,3.63288,7.43979,18.1,9.5,11.633,11.016,10.96,0.524,NULL,NULL,0,521,0
4862,70,1209,1,3.59321,7.37516,46.2,-30.1,11.316,10.458,10.381,0.729,NULL,NULL,0,522,0
4864,70,1234,1,3.5646,7.43257,-12.2,-24.3,9.982,9.546,9.507,0.371,22093,NULL,0,524,0
4865,70,1239,1,3.61795,6.86832,1.6,-26.8,10.482,9.95,9.902,0.452,NULL,NULL,0,525,0
4866,70,1243,1,3.54825,7.15598,-1.8,-4.4,10.56,10.023,9.975,0.456,NULL,NULL,0,526,0
4867,70,1244,1,3.6279,6.69485,52.2,61.6,11.391,10.616,10.546,0.659,NULL,NULL,0,527,0
4869,70,1260,1,3.66205,7.26556,-22.1,-19.9,11.557,10.991,10.94,0.481,NULL,NULL,0,529,0
4870,70,1270,1,3.57669,7.22789,3.1,-37.1,10.156,8.924,8.813,1.047,22183,NULL,0,530,0
4873,70,1280,1,3.56,7.07819,1.6,-11.1,10.113,9.765,9.734,0.296,22063,NULL,0,533,0
4874,70,1289,1,3.59497,6.57201,-18.1,-47.6,9.912,9.444,9.402,0.398,22310,NULL,0,534,0
4875,70,1297,1,3.60258,6.74552,0.3,-7.5,11.613,10.688,10.605,0.786,NULL,NULL,0,535,0
4876,70,1311,1,3.64713,7.49832,4.3,-54,11.684,11.313,11.28,0.315,NULL,NULL,0,536,0
4877,70,1312,1,3.54563,6.89877,-5.5,-19,11.305,9.872,9.743,1.218,NULL,NULL,0,537,0
4878,70,1314,1,3.63476,7.25086,0.6,-37.5,11.739,11.15,11.097,0.501,NULL,NULL,0,538,0
4879,70,1329,1,3.59344,6.84277,-0.1,-11.9,11.871,10.563,10.445,1.112,NULL,NULL,0,539,0
4884,71,21,1,3.73215,5.55347,-1.8,9.1,11.692,10.38,10.262,1.115,NULL,NULL,0,544,0
4885,71,75,1,3.6734,5.24238,20.2,-19.2,11.056,9.666,9.541,1.182,NULL,NULL,0,545,0
4886,71,85,1,3.68909,5.04721,49.1,42.6,10.65,10.01,9.952,0.544,NULL,NULL,0,546,0
4887,71,114,1,3.67127,5.49145,19.1,48.4,10.997,9.913,9.815,0.921,NULL,NULL,0,547,0
4888,71,129,1,3.71004,5.57242,5.5,-1.5,12.463,10.791,10.641,1.421,NULL,NULL,0,548,0
4889,71,148,1,3.73123,6.15296,-6.7,-104.7,10.997,10.266,10.2,0.621,NULL,NULL,0,549,0
4890,71,178,1,3.69695,6.41791,-3.7,-31.2,11.186,10.49,10.427,0.592,NULL,NULL,0,550,0
4891,71,213,1,3.71051,5.47851,-38,80.5,9.856,9.202,9.143,0.556,23111,NULL,0,551,0
4892,71,221,1,3.67916,6.17345,55.1,-9.3,11.366,10.424,10.339,0.801,NULL,NULL,0,552,0
4893,71,236,1,3.73038,5.38416,-7.8,2.2,10.534,9.894,9.836,0.544,NULL,NULL,0,553,0
4894,71,238,1,3.72612,6.30821,14.1,-8.3,11.404,10.811,10.758,0.504,NULL,NULL,0,554,0
4895,71,265,1,3.67466,5.2381,-6.6,0.9,11.168,10.709,10.668,0.39,NULL,NULL,0,555,0
4896,71,292,1,3.73401,6.14683,8.9,-5.8,12.165,10.778,10.653,1.179,NULL,NULL,0,556,0
4898,71,306,1,3.67994,5.88194,-19.9,-18,10.015,9.56,9.519,0.387,22896,NULL,0,558,0
4900,71,345,1,3.66877,5.87458,110.9,-0.4,11.221,10.115,10.015,0.94,NULL,NULL,0,560,0
4901,71,368,1,3.67939,5.03992,19.6,-13,11.398,10.673,10.608,0.616,NULL,NULL,0,561,0
4902,71,407,1,3.69816,6.05063,2.3,-12.2,12.442,10.646,10.484,1.527,NULL,NULL,0,562,0
4903,71,413,1,3.68959,5.73192,-2.1,-8.4,12.333,10.555,10.395,1.511,NULL,NULL,0,563,0
4904,71,414,1,3.72919,6.25228,1.8,-17.9,11.894,11.476,11.438,0.355,NULL,NULL,0,564,0
4905,71,509,1,3.72074,5.73675,10.8,0.1,12.312,10.272,10.088,1.734,NULL,NULL,0,565,0
4906,71,538,1,3.69059,5.75089,2.4,-9.6,11.357,10.672,10.61,0.582,NULL,NULL,0,566,0
4908,71,558,1,3.78787,5.86161,44.9,-57.9,11.101,10.408,10.346,0.589,NULL,NULL,0,568,0
4909,71,597,1,3.80015,6.25612,-101.7,-52.5,9.984,9.362,9.306,0.529,NULL,NULL,0,569,0
4911,71,742,1,3.74441,5.31584,3.9,1,9.971,9.642,9.612,0.28,NULL,NULL,0,571,0
4913,71,812,1,3.75019,5.06674,-4.3,-0.7,9.055,8.519,8.471,0.456,23403,NULL,0,573,0
4914,71,841,1,3.80117,6.06838,0.5,3.5,10.927,10.234,10.172,0.589,NULL,NULL,0,574,0
4915,71,850,1,3.81727,5.98883,66,-101.3,10.463,9.738,9.673,0.616,NULL,NULL,0,575,0
4916,71,866,1,3.8125,5.03695,49.3,-11.3,10.144,9.682,9.64,0.393,NULL,NULL,0,576,0
4917,71,952,1,3.72651,7.0898,-18.1,-55.9,11.3,10.683,10.627,0.524,NULL,NULL,0,577,0
4919,71,961,1,3.67487,7.13037,4.5,-1.7,10.923,9.432,9.298,1.267,NULL,NULL,0,579,0
4920,71,971,1,3.70433,7.21653,22.2,-1.5,12.326,10.994,10.874,1.132,NULL,NULL,0,580,0
4921,71,987,1,3.72428,7.32644,3.9,-0.5,10.023,8.625,8.499,1.188,23196,NULL,0,581,0
4923,71,1014,1,3.6739,5.13052,26.5,-36.8,11.07,10.266,10.194,0.683,NULL,NULL,0,583,0
4924,71,1019,1,3.69009,7.05463,31.7,-9.8,11.585,10.442,10.339,0.972,NULL,NULL,0,584,0
4925,71,1037,1,3.74105,6.94087,5.3,-33.8,11.725,10.119,9.974,1.365,NULL,NULL,0,585,0
4926,71,1038,1,3.67606,6.86831,-0.2,-10.8,11.449,10.944,10.899,0.429,NULL,NULL,0,586,0
4927,71,1052,1,3.7918,7.46069,25.8,11.1,10.852,10.227,10.171,0.531,NULL,NULL,0,587,0
4928,71,1065,1,3.67208,6.54618,21.3,0.7,8.491,8.229,8.205,0.223,22834,NULL,0,588,0
4929,71,1097,1,3.67725,7.0523,1.5,-24.2,11.078,10.425,10.366,0.555,NULL,NULL,0,589,0
4930,71,1098,1,3.72933,7.38952,-9.6,-13.1,11.991,10.477,10.341,1.287,NULL,NULL,0,590,0
4931,71,1108,1,3.72086,6.8709,3.5,-2.4,11.453,10.731,10.666,0.614,NULL,NULL,0,591,0
4932,71,1114,1,3.76328,6.71393,8.8,0.5,11.872,11.086,11.015,0.668,NULL,NULL,0,592,0
4933,71,1115,1,3.81805,6.81168,27.6,4.6,10.378,9.744,9.687,0.539,NULL,NULL,0,593,0
4934,71,1134,1,3.72691,6.83976,-5.2,-6.2,9.49,9.181,9.153,0.263,23220,NULL,0,594,0
4935,71,1144,1,3.67879,6.71717,-16,-74.1,9.218,8.491,8.426,0.618,22888,NULL,0,595,0
4936,71,1155,1,3.69188,6.87278,6.9,-6.4,10.995,8.935,8.75,1.751,22978,NULL,0,596,0
4937,71,1169,1,3.78599,7.05309,6.2,-73.3,11.341,10.31,10.217,0.876,NULL,NULL,0,597,0
4938,71,1192,1,3.69898,7.26962,19,-8.4,11.242,10.539,10.476,0.598,NULL,NULL,0,598,0
4939,71,1198,1,3.68324,7.23082,7.9,-14.3,11.343,11.18,11.165,0.139,NULL,NULL,0,599,0
4940,71,1216,1,3.82077,7.38033,-16.2,-16,9.473,9.124,9.093,0.297,23936,NULL,0,600,0
4941,71,1220,1,3.77369,7.24427,6.9,-34.7,9.369,7.82,7.681,1.317,23570,NULL,0,601,0
4942,71,1221,1,3.76222,7.18886,-14.2,-3,7.383,7.205,7.189,0.151,23481,NULL,0,602,0
4948,72,20,1,3.92506,5.1605,-0.1,-23.8,11.126,10.514,10.459,0.52,NULL,NULL,0,608,0
4950,72,37,1,3.97239,7.37244,-12.3,-0.8,11.837,11.288,11.239,0.467,NULL,NULL,0,610,0
4951,72,45,1,3.96354,6.17674,-5.7,-8.3,10.742,10.399,10.368,0.292,NULL,NULL,0,611,0
4953,72,192,1,3.97316,7.47383,4,-20.2,9.131,7.735,7.609,1.187,24973,NULL,0,613,0
4954,72,212,1,3.92347,6.92284,5.5,-1.2,11.765,11.165,11.111,0.51,NULL,NULL,0,614,0
4955,72,223,1,3.94118,5.8515,43.9,8.9,9.409,8.271,8.169,0.967,24772,NULL,0,615,0
4957,72,247,1,3.99599,7.33442,10.4,-29.5,11.408,10.642,10.573,0.651,NULL,NULL,0,617,0
4958,72,259,1,3.97862,6.79303,6.4,8.1,11.701,10.145,10.005,1.323,NULL,NULL,0,618,0
4959,72,332,1,3.97628,7.28403,-0.9,-0.9,12.245,11.214,11.121,0.876,NULL,NULL,0,619,0
4961,72,344,1,3.91809,5.67982,18.3,-13.3,10.073,9.614,9.573,0.39,NULL,NULL,0,621,0
4962,72,347,1,3.93641,7.32103,0.5,-14.3,11.046,10.398,10.34,0.551,NULL,NULL,0,622,0
4963,72,369,1,3.95331,6.94619,3.4,-5.8,11.06,9.66,9.534,1.19,NULL,NULL,0,623,0
4964,72,382,1,3.97594,6.14112,27.9,-15.3,10.582,9.813,9.744,0.654,NULL,NULL,0,624,0
